image_name,mode,judge_model,rubric_version,repeat_count,semantic_correctness_mean,spatial_accuracy_mean,groundedness_mean,clarity_mean,overall_mean,overall_stddev,visual_evidence_union,critical_error_union
indoor_018.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,2.3333333333333335,3.3333333333333335,4.0,3.0,0.0,"Area tengah lantai putih cukup kosong. | Area tengah lantai putih relatif kosong menuju karpet merah/pintu. | Area tengah lantai putih relatif kosong/lapang. | Bawah-kiri berisi tepi meja, kardus, tas; dekat kamera. | Kantong belanja cokelat di kanan-bawah dekat kamera. | Kantong belanja cokelat di kanan-bawah, dekat kamera, menghalangi area depan-kanan. | Kantong belanja cokelat terlihat kanan-bawah/depan. | Sisi kiri dekat kamera berisi meja/kabinet, bukan objek utama anotasi. | Sisi kiri-bawah berisi meja/kardus/tas, tetapi bukan halangan utama menurut citra+label.","Klaim paling dekat bawah-kiri mengabaikan kantong belanja kanan-bawah yang jelas dekat. | Posisi halangan utama digeser dari kanan ke bawah-kiri. | Salah lokalisasi halangan utama: bawah-kiri vs kanan-bawah. | Salah lokalisasi halangan utama: disebut bawah-kiri, visual+label: kanan. | Tidak menyebut kantong belanja sebagai objek utama."
indoor_019.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,5.0,5.0,4.0,5.0,0.0,"Area depan kanan menyempit/terhalang objek. | Area depan-kanan menyempit/terhalang. | Jalur lantai kiri relatif kosong/lapang. | Jalur lantai kiri tampak kosong memanjang. | Kulkas besar di kanan depan sangat dekat kamera. | Kulkas/objek besar di kanan-depan, sangat dekat kamera. | Kulkas/permukaan besar di kanan depan sangat dekat kamera. | Objek kanan menyempitkan/halangi area depan.",
indoor_020.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,2.6666666666666665,2.6666666666666665,3.3333333333333335,4.0,2.6666666666666665,0.4714045207910317,"Area kanan berisi panci, kardus, keranjang, tabung/objek lain. | Bawah-kiri ada galon besar dekat kamera. | Bawah-kiri: galon besar paling dekat foreground. | Bawah/depan penuh galon, ember, tabung gas, kardus. | Galon besar foreground bawah-kiri paling dekat. | Kanan bawah terisi kardus/keranjang, tidak tampak lapang. | Kanan: kardus, tabung gas, panci, gagang kompor → tidak lapang. | Kompor berada tengah meja. | Kompor dua tungku di tengah meja. | Tengah: kompor jelas dominan di atas meja.","Halangan dipersempit ke bawah-kiri, bukan area depan umum. | Kanan disebut lapang, bertentangan dg clutter visual. | Klaim kanan lebih lapang lemah/kurang sesuai citra. | Mengabaikan kompor sebagai objek utama. | Mengabaikan objek utama: kompor tengah. | Menyatakan kanan relatif lapang padahal terisi barang. | Tidak menyebut kompor sebagai objek utama."
indoor_021.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,3.3333333333333335,4.0,4.0,3.3333333333333335,0.4714045207910317,"Area depan-kiri penuh rak/piring/wastafel → halangan. | Area tengah menuju pintu toilet relatif kosong. | Jalur tengah menuju pintu kamar mandi relatif terbuka. | Kanan ada daun pintu terbuka → tidak sepenuhnya lapang. | Kanan ditempati daun pintu terbuka → bukan area paling lapang. | Sisi kanan ditempati daun pintu terbuka, menyempitkan ruang. | Tengah menuju pintu/kamar mandi relatif terbuka. | Wastafel+meja dapur menonjol di kiri depan → area dekat/terhalang. | Wastafel+meja di kiri depan, sangat dekat kamera. | Wastafel/meja dapur di kiri depan sangat dekat kamera.",Menyebut kanan relatif lebih lapang; bukti lebih mendukung tengah lapang/aman. | Menyebut kanan relatif lebih lapang; bukti lebih mendukung tengah. | Tidak menyebut objek utama wastafel.
indoor_022.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,3.3333333333333335,4.0,4.0,3.3333333333333335,0.4714045207910317,"Koridor memanjang; lantai tengah-kanan relatif kosong. | Lorong/floor tengah relatif terbuka tetapi berakhir pintu depan. | Lorong/lantai kosong memanjang ke kanan-tengah. | Pintu kayu terbuka di kiri depan sangat dekat kamera. | Pintu lain di ujung lorong lebih jauh. | Pintu lain jauh di tengah belakang. | Pintu terbuka besar di kiri depan sangat dekat. | Pintu/kusen besar sangat dekat di kiri depan. | Sisi kanan tampak dinding kosong, jalur kanan relatif lapang.","Arah area lapang kurang tepat: kanan > tengah. | Main object pintu tidak disebut. | Open area dilokalisasi ke tengah, label/citra lebih mendukung kanan/tengah-kanan. | Open area: kanan → disebut tengah. | Salah lokasi halangan utama: kiri depan → disebut tengah-kiri. | Tidak menyebut pintu sebagai halangan utama."
indoor_023.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,2.0,2.6666666666666665,3.3333333333333335,2.6666666666666665,0.4714045207910317,"Area kanan melalui pintu tampak lebih kosong/lapang. | Area kanan/ambang pintu tampak lebih lapang. | Bawah-kiri berisi tas hitam, cermin berdiri, benda lantai. | Bawah-kiri berisi tas hitam/cermin, dekat kamera. | Bawah-kiri tampak tas hitam + cermin berdiri dekat kamera. | Lantai depan terlihat, tanpa halangan besar di tengah. | Lantai tengah relatif kosong. | Lantai/akses kanan-tengah relatif kosong. | Objek bawah-kiri berpotensi halangan visual. | Pintu kayu terbuka di tengah-kanan. | Pintu terbuka dominan tengah-kanan.","Fokus arah aman/open area bergeser ke kanan/bawah-kiri, bukan tengah sesuai anotasi. | Klaim bawah-kiri dekat tetapi berkategori jauh. | Klaim bawah-kiri tidak menunjukkan halangan kuat bertentangan dg tas+cermin terlihat. | Kontradiksi kedalaman: paling dekat tetapi kategori jauh. | Mengabaikan potensi halangan bawah-kiri. | Menyebut bawah-kiri tidak ada halangan kuat padahal ada tas/cermin. | Safer/open area seharusnya tengah/kanan-tengah, bukan fokus bawah-kiri. | Tidak menyebut pintu utama."
indoor_024.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,2.6666666666666665,2.3333333333333335,3.3333333333333335,4.0,2.6666666666666665,0.4714045207910317,"Area lantai terbuka tampak di tengah menuju ruang sebelah, bukan kiri. | Area tengah-kanan lantai lebih terbuka dibanding kiri. | Bawah-kanan ada meja/kontainer berisi barang, dekat. | Bawah-kanan ada meja/kotak/barang dekat kamera. | Bawah-kanan: meja/permukaan hitam, kotak merah, barang kecil dekat kamera. | Kiri: pintu kayu besar terbuka menempati sisi kiri. | Pintu kayu besar di kiri, dekat kamera. | Pintu kayu besar di sisi kiri/depan-kiri.","Arah lapang salah: kandidat menyebut kiri, anotasi/citra mendukung kanan. | Arah lapang/aman berlawanan dgn label: kanan, bukan kiri. | Menyatakan area kiri relatif lebih lapang; bertentangan dgn citra/label. | Menyebut area kiri relatif lapang padahal terhalang pintu. | Tidak mengidentifikasi pintu kiri sbg objek utama/halangan. | Tidak mengidentifikasi pintu kiri sebagai objek/halangan utama."
indoor_025.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,3.0,4.0,4.333333333333333,3.0,0.0,"Area kanan bawah masih ada kaki kursi/kabel; bukan sepenuhnya lapang. | Area kanan-lantai hanya sebagian kosong; ada kursi,kabel. | Area lantai kanan-belakang relatif kosong namun ada kabel/kursi. | Kursi putih berada kanan/tengah-kanan, dekat kamera, berpotensi halangan. | Kursi putih berada tengah-kanan, dekat kamera. | Kursi putih berada tengah-kanan, dekat, berpotensi halangan. | Meja hitam besar memenuhi kiri-bawah foreground. | Meja/perangkat besar di kiri-bawah foreground. | Meja/perangkat hitam menonjol di kiri-bawah foreground.",Arah lapang kanan berlawanan dgn label pembanding: safer/open kiri. | Klaim kanan lapang berlawanan sebagian dgn anotasi open_area=kiri. | Main obstacle kursi kanan tidak disebut. | Menyatakan kanan relatif lapang → kurang akurat. | Tidak menyebut kursi sebagai halangan utama kanan. | Tidak menyebut kursi sebagai halangan utama.
indoor_026.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.6666666666666665,4.0,4.666666666666667,4.333333333333333,4.0,0.0,"Area depan kanan terhalang barang. | Bagian kanan-bawah paling dekat kamera, menonjol sbg halangan. | Koper besar di kanan-belakang. | Lantai kiri luas kosong. | Lantai kiri/tengah relatif kosong. | Lantai kosong luas di kiri/tengah-kiri. | Objek besar koper + rak/sepatu di sisi kanan, dekat kamera. | Rak sepatu+sepatu di sisi kanan, dekat kamera bawah-kanan. | Rak sepatu/sepatu + koper di sisi kanan.",
indoor_027.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,2.0,3.0,3.6666666666666665,4.0,3.0,0.0,Area lantai tengah-kanan kosong/lapang. | Kanan: kipas berdiri dekat dinding. | Kipas angin berdiri di kanan. | Kipas angin berdiri di sisi kanan. | Kiri depan: meja/tempat tidur + tas/helm dekat kamera. | Lantai tengah relatif kosong. | Meja/barang/helm di kiri-depan dekat kamera. | Meja/tas/helm di kiri depan lebih dekat kamera. | Sisi kanan sebagian ditempati kipas. | Tengah lantai relatif kosong/lapang.,Arah lapang/aman kurang tepat: tengah lebih jelas lapang daripada kanan. | Arah lapang/aman kurang tepat: tengah lebih lapang daripada kanan. | Lokasi terdekat disebut tengah-kiri; visual lebih kiri-depan. | Main object kipas tidak disebut. | Status halangan dibesar-besarkan vs front lapang/no obstacle. | Status halangan dinyatakan potensial meski anotasi: no obstacle. | Tidak menyebut kipas angin kanan sebagai objek utama. | Tidak menyebut kipas sebagai objek utama.
indoor_028.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,3.0,3.0,4.0,4.0,3.0,0.0,"Area kiri meja relatif lebih kosong dibanding kanan/tengah. | Area kiri meja relatif lebih kosong meski ada mikrofon. | Bawah-kanan berisi mouse/perangkat, tetapi bukan halangan utama paling jelas. | Keyboard/tablet/monitor di tengah → halangan utama. | Keyboard/tablet/monitor dominan tengah. | Kiri ada mikrofon, tetapi area meja kiri relatif lebih kosong daripada tengah. | Meja komputer memenuhi area depan-tengah. | Meja/perangkat memenuhi foreground. | Meja/perangkat mengisi foreground. | Monitor, keyboard, tablet berada di tengah. | Mouse kanan-bawah dekat kamera. | Mouse/area kanan-bawah memang dekat.",Lokasi halangan digeser ke bawah-kanan; bukti lebih kuat tengah/depan. | Menetapkan bawah-kanan sbg halangan utama; bukti lebih kuat di tengah-depan. | Menetapkan bawah-kanan sebagai paling dekat/halangan utama kurang tepat; foreground tengah-bawah juga sangat dekat. | Tidak menyebut objek utama meja komputer/perangkat. | Tidak menyebut objek utama: meja komputer/perangkat tengah.
indoor_029.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,4.0,4.0,5.0,4.0,4.0,0.0,"Area depan tertutup kursi. | Area kanan ada lantai/ruang relatif terbuka dibanding tengah. | Area kanan memperlihatkan lantai/karpet lebih terbuka dibanding tengah. | Bagian bawah-tengah berisi dudukan kursi paling dekat kamera. | Dudukan kursi di bawah-tengah paling dekat kamera. | Kursi besar dominan di tengah/bawah, sangat dekat kamera. | Kursi hitam dominan di tengah, memanjang ke bawah gambar. | Kursi kantor besar dominan di tengah-depan. | Sisi kanan lantai/karpet lebih terbuka dibanding tengah.",
indoor_030.webp,depth_only,cx/gpt-5.5,spatial-description-judge-v2-image-aware,3,2.0,1.3333333333333333,2.3333333333333335,4.0,2.0,0.0,"Area kanan berupa bukaan lorong/ruang kosong relatif lapang. | Bagian depan terhalang daun pintu dekat kamera. | Bagian tengah tertutup daun pintu, bukan lapang. | Bagian tengah tidak lapang; tertutup daun pintu. | Bukaan/koridor terlihat di kanan, relatif kosong. | Pintu kayu besar dekat, dominan kiri-tengah. | Pintu kayu besar terbuka berada kiri/tengah foreground. | Pintu kayu besar terbuka menempati tengah-kiri/depan. | Ruang/lorong kanan terlihat lebih kosong.","Arah kedalaman relatif keliru. | Area lapang disebut tengah, bukti menunjukkan kanan lebih lapang. | Area tengah disebut lapang, bertentangan citra. | Halangan diposisikan tengah-kanan, seharusnya pintu kiri/tengah. | Halangan disebut tengah-kanan, bukan pintu tengah-kiri/depan. | Open area salah: kandidat sebut tengah lapang; bukti/anotasi kanan lapang. | Posisi halangan salah: bukan tengah-kanan, melainkan kiri/tengah. | Tidak menyebut pintu sebagai objek utama."
